stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,0
21Day,2.68,0,0,22.76,0,0,1.34
3Month,2.56,0.32,0.96,48.31,0.32,0.32,0.96
22Month,0,0,0.55,13.12,0,0,0.55
