stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,8.17,0,0
72hpf,0,0,0,0,0,0,9.63,0,0
21Day,0,0,1.34,0,0,1.34,13.39,1.34,2.68
3Month,0.32,0.96,0,0.32,0.32,0,0,0,0
