stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,0,4.09
72hpf,0,1.07,0,1.07,0,39.58,0,0,1.07
21Day,0,2.68,0,0,0,20.08,0,1.34,0
3Month,0,3.52,1.6,0.96,0.64,0.32,0,0,0
22Month,0.55,12.57,0.55,1.09,0,0,0.55,0.55,0
