stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,0,0,8.17,322.83,44.95,16.35
72hpf,0,0,0,32.09,3.21,0
21Day,4.02,1.34,2.68,62.91,2.68,0
3Month,0.64,0,1.92,0,0,0
22Month,0.55,0,10.93,0,0,0
