stage,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,4.09,0
72hpf,0,0,0,1.07,2.14
21Day,1.34,0,0,1.34,4.02
3Month,12.48,0.32,0.32,0,1.28
22Month,1.09,0,0,0,0.55
