stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,1.07,0
21Day,14.72,0,0,0,6.69,1.34
3Month,3.52,0.32,0,0,0,0
22Month,3.28,0,1.09,0.55,0.55,0
