stage,Epithelial,Erythroid,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,0,4.09
72hpf,1.07,10.7,0,3.21,0,0
21Day,1.34,70.94,1.34,1.34,1.34,0
