stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,1.07,0,0,0,38.51,9.63,0,2.14
21Day,0,1.34,0,0,9.37,2.68,1.34,1.34
3Month,0.32,0.96,0.64,0.32,0,0,0.32,0.32
22Month,0,3.83,1.09,0,0.55,0.55,0,0.55
