stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,4.09,0,0,16.35,0,4.09,0,0
72hpf,0,2.14,0,0,5.35,0,2.14,2.14,3.21
21Day,0,16.06,1.34,0,20.08,1.34,4.02,2.68,5.35
3Month,0.64,16.64,0,0.32,13.44,3.2,0.96,1.92,1.92
22Month,0,2.73,0,0,6.01,0,0,0.55,0
