stage,Epithelial,Germ,Immune,Neuron,Stromal
72hpf,2.14,0,0,1.07,1.07
21Day,2.68,1.34,0,6.69,0
3Month,1.28,0.96,0,0,0
22Month,3.83,9.84,1.09,0,1.09
