stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,8.56,0,0
21Day,1.34,0,0,0,10.71,0,2.68
3Month,3.84,5.12,0.32,0.32,0.32,0.32,0.64
22Month,1.09,2.19,0,0,0,0,0.55
