stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,16.35,0,0,0
72hpf,0,0,0,1.07,0,13.91,0,0,1.07
21Day,6.69,1.34,0,5.35,0,12.05,0,0,0
3Month,8,0,2.88,3.84,0.32,0.32,0,0.64,0.32
22Month,9.29,0,0,3.83,0,0,1.09,0,0
