stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,4.09
72hpf,0,0,0,0,1.07,5.35,0,1.07
21Day,0,4.02,0,1.34,5.35,20.08,0,4.02
3Month,0.32,8,11.52,2.56,0.32,0.32,0.32,3.52
22Month,0,2.19,0.55,0,0,0.55,0,4.37
