stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,0,0,4.09
72hpf,0,1.07,0,0,0,1.07,6.42,0,0
21Day,0,2.68,0,1.34,0,0,0,0,8.03
3Month,0,0.64,0,0.32,0,0.32,0,0,0
22Month,2.19,74.35,1.64,133.93,4.92,0.55,0.55,4.37,2.19
