stage,Epithelial,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,28.6,12.26,0,0
72hpf,2.14,0,0,33.16,0,0,1.07
21Day,1.34,0,0,14.72,0,2.68,0
3Month,2.56,8.64,0.64,0,0,0.64,0.32
22Month,2.73,0,0,0,0,0,0
