stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,4.09
72hpf,0,0,0,0,1.07,23.54,0,1.07
21Day,9.37,5.35,0,10.71,2.68,566.2,2.68,9.37
3Month,2.24,0,0,0.32,0.32,0,0,0.64
22Month,3.28,0,0.55,0,0,1.09,0,3.83
