stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,8.17,0
72hpf,8.56,256.75,100.56,10.7,35.3,743.5,3.21,1043.05,198.98
21Day,12.05,382.82,179.36,120.47,87,392.19,2.68,412.27,305.19
