stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.07,1.07,0,2.14,1.07,47.07,0,11.77
21Day,0,6.69,0,4.02,2.68,9.37,2.68,18.74
3Month,0,1.28,2.88,0.96,0,0,0,0
22Month,1.09,5.47,1.09,0.55,0.55,0,0,5.47
