stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,0,0,1.07,2.14,78.09,0,0,1.07
21Day,0,1.34,0,0,2.68,80.31,0,0,1.34
3Month,6.4,0,0.96,1.92,0.64,31.04,0,0.64,1.6
22Month,16.95,1.09,1.09,2.19,0,3.28,0.55,0.55,2.19
