stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,44.95,0,8.17,16.35,2954.47,0,0,28.6
72hpf,11.77,155.12,75.96,12.84,64.19,7889.71,1.07,9.63,209.68
21Day,0,70.94,18.74,9.37,21.42,1183.26,1.34,18.74,18.74
3Month,0,1.6,0,0,0,2.56,0,0.32,0
