stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,20.43,0,4.09
72hpf,1.07,3.21,0,0,1.07,3.21,0,0
21Day,0,2.68,0,0,0,1.34,0,1.34
3Month,0,2.88,0.64,0.32,0,0,0,0.32
22Month,0,21.32,0,2.73,0,0.55,1.09,1.09
