stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
3Month,0.32,64.31,3.2,2.88,1.28,0.32,0.32,2.56
22Month,0.55,13.67,0,1.64,0.55,0.55,0.55,3.28
