stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,3.21,1.07,0,0,0,22.47,0,1.07
21Day,5.35,2.68,0,2.68,0,20.08,0,1.34
3Month,15.36,0,3.52,0.96,0.32,0.64,0.64,0.32
