stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,4.09,0,4.09
72hpf,1.07,6.42,0,0,0,130.51,14.98,0,4.28
21Day,0,1.34,1.34,0,1.34,45.51,12.05,0,8.03
3Month,0.32,12.48,0.32,31.99,2.88,2.88,0.64,0,2.24
22Month,0,13.12,0,1.09,3.83,0.55,0.55,1.09,0
