stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,65.38,0,0,0,0
72hpf,0,0,0,6.42,0,0,0,0
21Day,0,0,0,5.35,0,0,1.34,0
3Month,0.32,14.08,2.88,177.89,0.96,0.32,1.6,3.84
22Month,0.55,5.47,0,122.45,0,0.55,0.55,1.09
