stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.07,10.7,2.14,6.42,1.07,381.92,1.07,0,3.21
21Day,0,14.72,2.68,4.02,2.68,137.87,0,5.35,5.35
3Month,0,0.32,0,0,0.96,0,0,0,0
