stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,2.14,0,0,0
21Day,2.68,0,0,21.42,0,0,0,0,0
3Month,56.31,0.64,2.88,66.55,0.96,0.96,0,0.64,0.96
22Month,52.48,0.55,2.73,36.08,0,1.09,0.55,1.09,2.19
