stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0,4.09
72hpf,0,36.37,0,1.07,0,68.47,0,0,10.7
21Day,0,5.35,0,1.34,4.02,57.56,0,4.02,8.03
3Month,0,1.6,0.32,0.64,0.32,0.32,0,0,1.6
22Month,0.55,8.2,1.64,1.09,1.09,2.73,3.28,0.55,3.83
