stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16.35,93.99,0,0,666.08,204.32,2782.84,4.09,0,110.33
72hpf,18.19,205.4,78.09,1.07,381.92,195.77,12110.04,4.28,25.67,257.82
21Day,8.03,206.13,112.44,1.34,410.93,148.58,4115.99,0,107.08,143.22
3Month,1.92,177.89,2.56,34.55,500.72,7.36,95.34,0,26.56,7.04
22Month,2.19,92.38,4.92,3.83,705.18,3.28,98.94,4.37,32.8,7.11
