stage,Epithelial,Immune,Neuron,Secretory,Stromal
72hpf,1.07,1.07,0,2.14,0
21Day,12.05,1.34,2.68,52.2,4.02
3Month,1.28,0,0,2.24,0
22Month,7.11,5.47,0,0.55,0
