stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,4.09,0,0
72hpf,0,2.14,0,0,0,1.07,2.14,0,1.07
21Day,0,1.34,0,0,0,0,0,2.68,0
3Month,0.32,4.48,0,34.23,0.96,0,0,0,0
22Month,0.55,0.55,0.55,0,0.55,0,0,9.29,0
