stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,20.43,0,12.26,24.52,5279.63,12.26,4.09,57.21
72hpf,0,0,0,0,0,104.84,0,0,2.14
21Day,0,1.34,1.34,1.34,0,30.79,0,4.02,0
3Month,0,0.32,0.64,0,0,0,0,0,0
22Month,0,0.55,0,0,0,0,0,0,0
