stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,16.35,0,4.09,4.09,159.37,0,28.6
72hpf,0,6.42,0,0,0,20.33,1.07,3.21
21Day,0,5.35,1.34,5.35,2.68,9.37,0,10.71
