stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,4.09,0,0
72hpf,0,0,0,0,0,1.07,26.74,0,0
21Day,0,1.34,1.34,0,0,0,18.74,0,0
3Month,0,2.24,0,0.32,0.64,0,0,0,0.32
22Month,0.55,15.31,0,0,2.19,0,1.64,0.55,1.09
