stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,4.09
72hpf,0,1.07,0,0,0,5.35,0,2.14
21Day,0,6.69,0,0,0,16.06,0,12.05
3Month,0.32,4.16,0,1.92,1.28,0.64,0.32,0.64
22Month,0,7.11,0.55,1.09,0.55,1.09,0,1.09
