stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,61.3,343.26,12.26,0,147.11,102.16,2795.1,49.04,4.09,490.37
72hpf,20.33,670.76,53.49,7.49,28.88,134.79,1324.4,43.86,28.88,389.4
21Day,20.08,879.42,352.03,28.11,208.81,231.57,614.39,1.34,62.91,725.48
3Month,50.23,3272.44,28.48,2067.19,460.09,161.25,103.02,5.12,107.18,359.62
22Month,68.88,3008.79,19.13,402.34,390.86,60.13,183.13,192.97,73.25,288.63
