stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,20.43,0,0,0,8.17,0,0
72hpf,0,31.02,0,0,0,3.21,0,0
21Day,0,44.17,0,1.34,0,2.68,0,1.34
3Month,0.32,74.23,1.28,3.84,0.32,0.64,1.28,0.96
22Month,0.55,31.71,0,3.28,0,0,0.55,0.55
