stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,0
21Day,0,0,0,16.06,0,0,0,1.34
3Month,0.32,5.12,0.96,100.46,0.32,0.32,0.64,2.24
22Month,0,3.28,0.55,10.93,0,0.55,0,0
