stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,53.12,0,0
72hpf,4.28,1.07,0,1.07,1.07,127.31,0,3.21
21Day,1.34,13.39,0,6.69,0,42.83,2.68,1.34
3Month,7.68,0.64,2.88,6.4,0.96,2.24,0,0.96
22Month,4.37,0.55,0,3.83,0.55,1.64,0,0
