stage,Epithelial,Muscle,Neuron,Stromal
24hpf,16.35,4.09,12.26,0
72hpf,1.07,0,1.07,1.07
21Day,1.34,1.34,1.34,1.34
3Month,0.96,0,0,0
22Month,1.09,0,0,0
