stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,32.69,0,0,0,12.26,0,4.09,0,0
72hpf,16.05,1.07,1.07,0,0,0,6.42,0,0
21Day,8.03,0,0,0,9.37,0,0,0,9.37
3Month,2.56,2.56,0,0.32,8,0.64,0,0,0.96
22Month,2.19,10.39,0,0,5.47,0,0,0.55,0
