stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,1.07,0,0,1.07,0
21Day,0,2.68,0,0,0,0
3Month,4.8,60.79,2.24,0.32,0.32,0.32
22Month,0,4.37,0.55,0,0,0
