stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,40.86,175.72,4.09,0,65.38,28.6,1107.42,0,0,126.68
72hpf,29.95,356.24,18.19,0,24.61,71.68,1227.05,9.63,9.63,253.54
21Day,18.74,451.09,74.96,6.69,109.76,116.45,500.61,0,36.14,281.09
3Month,8.64,400.26,3.52,179.81,141.74,15.36,17.28,0.64,8.96,32.31
22Month,9.84,399.6,2.19,36.63,136.12,5.47,11.48,34.99,6.56,20.77
