stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,24.52,16.35,0,0,0,4.09,179.8,0,0,69.47
72hpf,20.33,78.09,14.98,0,3.21,28.88,681.46,1.07,5.35,167.96
21Day,14.72,60.23,97.71,1.34,21.42,109.76,495.26,1.34,22.76,580.92
3Month,16.96,111.66,5.44,43.83,67.51,40.63,38.71,0.96,25.92,178.85
22Month,32.8,193.52,6.01,26.24,92.93,18.04,79.81,24.05,28.43,230.69
