stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,16.35,0,0
72hpf,1.07,0,0,1.07,2.14,0,1.07
21Day,9.37,0,5.35,0,2.68,0,0
3Month,16,1.6,2.56,0,0,0.32,0.64
22Month,4.37,0,1.09,0.55,0,0,0.55
