stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0,0
21Day,0,0,6.69,0,1.34,0,0,0
3Month,3.84,0.32,37.75,0,0.64,0,0.96,0.64
22Month,6.56,2.19,35.53,0.55,0,0.55,0,0.55
