stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,0,0,0,0,65.38,4.09,0,12.26
72hpf,1.07,1.07,0,0,1.07,13.91,0,0,0
21Day,2.68,2.68,0,1.34,1.34,5.35,0,0,1.34
3Month,13.44,0,1.92,0.96,0.32,0,0.32,0.64,0
22Month,3.28,0,0.55,3.28,0,0,1.09,0,0
