stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,24.52,4.09,0,0,0
72hpf,0,2.14,0,0,8.56,0,0,0,0
21Day,0,1.34,1.34,0,32.12,2.68,0,1.34,0
3Month,0,8.64,0,0.64,56.31,0.32,0,0.32,0.32
22Month,0.55,12.57,0,0,21.87,0.55,1.09,0,0.55
