stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
21Day,0,8.03,0,0,0,1.34,0,0,0
3Month,0,22.08,1.6,3.2,0,0,0,0.64,0.96
22Month,0.55,50.29,0,28.43,1.09,0.55,0.55,0.55,4.37
