stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,1.07,0,0,0,16.05,0,0,0
21Day,0,0,0,0,0,2.68,0,0,0
3Month,0.32,21.44,0.64,2.24,0.32,0,0,0.32,7.04
22Month,0.55,10.93,0,3.28,0,1.09,1.09,0,2.19
