stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0
72hpf,0,0,0,0,6.42,0,2.14
21Day,0,0,0,0,1.34,0,2.68
3Month,5.76,59.19,1.28,0.32,0,0.32,0.64
22Month,1.64,0,0,0,0,0,0
