stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,24.52,0,0
72hpf,0,0,0,0,0,8.56,0,0
21Day,6.69,1.34,0,0,4.02,48.19,2.68,5.35
3Month,1.92,0,0.96,0,0,0.64,0,0
22Month,3.28,0,0,0.55,0,0,0,0.55
