stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,306.48,2950.38,16.35,0,4486.87,559.84,3395.8,277.88,28.6,1577.35
72hpf,66.33,1814.37,71.68,2.14,416.15,52.42,384.06,1.07,7.49,616.2
21Day,20.08,6174.65,121.81,5.35,1021.3,99.05,356.05,1.34,117.79,702.73
3Month,53.11,1517.2,3.84,31.04,598.95,39.03,6.72,0,11.2,127.66
22Month,54.12,1178.04,6.01,42.09,955.55,7.11,12.03,85.28,9.29,121.9
