stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,4.09,8.17,4.09,0,0
72hpf,0,0,0,0,0,5.35,2.14,0,2.14
21Day,0,1.34,1.34,0,2.68,2.68,4.02,1.34,5.35
3Month,0,2.24,0.32,0,2.88,0.32,0,0.32,0.32
22Month,0.55,12.57,0,1.64,13.67,0.55,0.55,0,2.73
