stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,20.43,0,0,0,0,20.43,0
72hpf,0,8.56,1.07,0,0,1.07,50.28,14.98
21Day,1.34,20.08,0,0,1.34,6.69,10.71,40.16
3Month,0,4.48,0,18.88,0.64,0.32,0.32,0
22Month,0,10.39,0,14.21,2.19,0,0.55,1.64
