stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,4.28,0,0,0,0,1.07,0,0,1.07
21Day,16.06,2.68,0,5.35,1.34,1.34,0,0,1.34
3Month,31.36,0,2.24,11.2,1.28,0.96,0,0.32,0.96
22Month,12.57,0,0,8.2,0,0,1.09,0.55,0.55
