stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,85.81,4.09,0,8.17,0,0,0
72hpf,103.77,1.07,2.14,1.07,0,4.28,1.07
21Day,24.09,1.34,5.35,0,0,1.34,4.02
3Month,0.64,0,0,0.32,0,0,0
22Month,19.68,2.73,0.55,0.55,0.55,0,0
