stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,4.09,0,0,0,0
72hpf,2.14,0,0,0,0,1.07,0,0
21Day,2.68,1.34,0,14.72,0,1.34,0,1.34
3Month,3.84,5.12,1.92,4.48,2.24,0,0,1.28
22Month,4.92,8.2,0,2.73,0.55,0,0.55,0
