stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,2.14,0,0,0,2.14,0,0,0
21Day,5.35,0,0,0,2.68,0,0,0
3Month,4.48,0.64,1.28,0.32,0,0.32,0.64,0.32
22Month,4.92,0,0,0,0,0,0,0.55
