stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,13.91,0,0,2.14
21Day,0,0,0,1.34,0,24.09,0,0,4.02
3Month,0.64,0,0.96,0,0.32,0,0,1.28,0.64
22Month,0.55,0.55,0,0,0,0,0.55,0,0
