stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,1.07,0,0
21Day,16.06,0,0,5.35,0,2.68,1.34,1.34
3Month,19.52,0.32,1.28,17.6,0.64,0,2.88,1.28
22Month,23.51,0,0.55,28.97,0,0,1.09,0
