stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,12.26,4.09,0,0
72hpf,3.21,0,0,5.35,4.28,0,4.28
21Day,1.34,2.68,1.34,46.85,4.02,0,30.79
3Month,0.96,0,0.32,0,0,0,0.32
22Month,7.65,0,2.19,0,0,2.19,0
