stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0
72hpf,0,12.84,0,0,0,19.26,1.07,1.07
21Day,0,2.68,0,0,0,1.34,0,0
3Month,0,7.36,2.24,0,0.32,1.28,0,0
22Month,0.55,5.47,0,1.09,0,0,0,0.55
