stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,28.6,0,0
72hpf,2.14,0,0,0,0,14.98,0,3.21
21Day,2.68,1.34,0,1.34,2.68,5.35,0,1.34
3Month,2.88,0,0.96,1.28,0.32,0,0.64,0.64
22Month,1.09,0,0,0,0,0,0,0
